,volume,bid,ask,avg_bid,avg_ask,last_trade,avg_volume,volume_trigger,spread,avg_spread,max_spread,delta_spread,min_tolerance_band,max_tolerance_band,spread_trigger,bid_ask_trigger,trigger_sum,order
0,2030.0,3982.25,3982.75,3976.675,3977.0,3982.5,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
1,1193.0,3964.5,3965.0,3976.225,3976.55,3964.75,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
2,724.0,3964.0,3964.25,3964.05,3964.4,3963.75,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
3,1118.0,3974.0,3974.25,3970.075,3970.425,3973.75,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
4,2725.0,3973.5,3973.75,3972.375,3972.7,3973.75,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
5,625.0,3983.5,3983.75,3973.85,3974.2,3983.5,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
6,652.0,3969.25,3969.75,3977.675,3978.025,3969.75,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
7,435.0,3982.0,3982.5,3976.075,3976.425,3983.0,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
8,720.0,3986.5,3986.75,3986.825,3987.15,3986.75,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
9,931.0,3982.75,3983.0,3987.275,3987.575,3983.25,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
10,667.0,3976.0,3976.5,3978.8,3979.1,3976.25,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
11,661.0,3962.0,3962.25,3965.75,3966.1,3962.25,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
12,488.0,3964.25,3964.5,3963.125,3963.45,3965.0,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
13,342.0,3967.0,3967.5,3966.925,3967.25,3967.0,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,0,-1,WAIT
14,414.0,3969.5,3969.75,3966.8,3967.125,3970.0,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
15,306.0,3968.25,3968.75,3967.275,3967.6,3968.75,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
16,462.0,3967.5,3968.0,3968.5,3968.825,3968.25,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
17,293.0,3964.75,3965.25,3967.125,3967.425,3965.0,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
18,277.0,3965.75,3966.0,3965.05,3965.35,3966.5,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
19,432.0,3974.75,3975.0,3971.55,3971.85,3974.75,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
20,200.0,3972.75,3973.0,3973.825,3974.125,3972.75,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
21,285.0,3973.5,3974.0,3972.35,3972.675,3974.0,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
22,380.0,3980.75,3981.25,3976.75,3977.1,3981.0,26490.546666666665,-1,0.5,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,1,0,WAIT
23,289.0,3977.25,3977.5,3977.375,3977.7,3977.5,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,0,-1,WAIT
24,365.0,3972.5,3972.75,3974.725,3975.05,3973.0,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
25,252.0,3974.0,3974.25,3973.925,3974.2,3974.0,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,0,-1,WAIT
26,589.0,3965.75,3966.0,3968.575,3968.85,3965.75,26490.546666666665,-1,0.25,0.26481481481481484,1.25,0.4925925925925926,0.22777777777777775,0.7574074074074074,0,-1,-2,WAIT
