,volume,bid,ask,avg_bid,avg_ask,last_trade
372,721.000,135.250,135.430,135.252,135.391,135.410
373,1698.000,135.500,135.700,135.421,135.577,135.610
374,1083.000,135.890,136.100,135.770,135.962,135.980
375,1126.000,136.030,136.180,136.006,136.159,136.060
376,1882.000,135.840,135.960,136.037,136.152,135.900
377,1549.000,135.880,135.980,135.972,136.107,135.940
378,1853.000,135.730,135.830,135.860,136.025,135.840
379,783.000,135.670,135.800,135.740,135.899,135.620
380,826.000,135.580,135.710,135.515,135.661,135.660
381,1654.000,135.690,135.850,135.628,135.807,135.800
382,1412.000,135.850,136.070,135.716,135.864,135.900
383,1299.000,135.560,135.710,135.708,135.852,135.710
384,1295.000,135.580,135.720,135.523,135.666,135.710
385,2332.000,135.530,135.650,135.640,135.779,135.650
386,2315.000,136.000,136.110,135.740,135.857,136.040
387,6964.000,136.410,136.460,136.164,136.249,136.370
388,5651.000,136.490,136.560,136.517,136.585,136.530
389,24579.000,136.020,136.060,136.057,136.117,136.020
390,18928.000,137.950,138.210,138.500,138.850,138.100
391,3637.000,137.210,137.490,137.646,137.941,137.400
392,5453.000,137.100,137.360,137.162,137.446,137.310
393,2131.000,137.520,137.640,137.323,137.535,137.580
394,1907.000,137.550,137.750,137.556,137.717,137.710
395,1674.000,137.850,138.060,137.773,137.974,137.980
396,5870.000,138.940,139.090,138.464,138.684,139.000
397,4102.000,138.960,139.150,139.002,139.207,139.070
398,1228.000,138.820,138.970,139.039,139.181,138.920
399,1857.000,138.750,138.930,138.883,139.035,138.630
400,3341.000,138.760,138.910,138.880,139.060,138.870
401,2188.000,138.660,138.770,138.654,138.808,138.720
402,1034.000,138.440,138.580,138.548,138.703,138.510
403,1377.000,138.850,138.990,138.583,138.733,138.850
404,1776.000,138.720,138.950,138.675,138.844,138.850
405,662.000,138.880,139.080,138.811,138.982,139.050
406,3247.000,139.120,139.260,139.208,139.381,139.230
407,1800.000,139.180,139.360,139.047,139.218,139.190
408,1187.000,139.780,139.980,139.531,139.719,139.860
409,1915.000,139.350,139.590,139.653,139.813,139.490
410,501.000,139.730,139.940,139.486,139.655,139.650
411,4033.000,139.860,139.960,139.721,139.851,139.890
412,1878.000,139.920,140.070,139.826,139.951,140.010
413,1018.000,139.590,139.740,139.751,139.908,139.770
414,642.000,139.650,139.750,139.634,139.769,139.790
415,804.000,140.010,140.080,139.767,139.913,140.080
416,3339.000,140.260,140.360,140.207,140.348,140.380
417,1633.000,140.440,140.540,140.499,140.606,140.560
418,1872.000,140.600,140.670,140.475,140.588,140.650
419,1100.000,140.130,140.240,140.314,140.441,140.420
420,2330.000,140.310,140.420,140.241,140.376,140.340
421,1110.000,140.400,140.500,140.381,140.513,140.420
422,2533.000,140.400,140.530,140.289,140.406,140.560
423,5528.000,140.350,140.420,140.438,140.547,140.410
424,1580.000,140.390,140.460,140.420,140.523,140.380
425,8176.000,140.250,140.310,140.428,140.490,140.300
426,5506.000,140.330,140.410,140.180,140.254,140.340
427,5426.000,140.180,140.240,140.287,140.346,140.230
428,20976.000,140.290,140.300,140.145,140.186,140.290
429,18534.000,138.550,138.940,139.268,139.707,138.920
430,3931.000,138.460,138.710,138.566,138.860,138.670
